,Data_Source,Date,compound,neg,neu,pos,tweet
0,@BBC,2017-12-11,-0.4019,0.231,0.769,0.0,100
1,@BBC,2017-12-11,0.0,0.0,1.0,0.0,99
2,@BBC,2017-12-11,0.4939,0.0,0.849,0.151,98
3,@BBC,2017-12-11,-0.5574,0.135,0.865,0.0,97
4,@BBC,2017-12-11,0.0,0.0,1.0,0.0,96
5,@BBC,2017-12-11,0.34,0.0,0.888,0.112,95
6,@BBC,2017-12-11,0.4939,0.0,0.814,0.186,94
7,@BBC,2017-12-11,0.128,0.0,0.933,0.067,93
8,@BBC,2017-12-11,-0.5574,0.146,0.854,0.0,92
9,@BBC,2017-12-11,0.0,0.0,1.0,0.0,91
10,@BBC,2017-12-11,0.0,0.0,1.0,0.0,90
11,@BBC,2017-12-11,0.0,0.0,1.0,0.0,89
12,@BBC,2017-12-11,0.4199,0.0,0.872,0.128,88
13,@BBC,2017-12-11,0.4588,0.0,0.85,0.15,87
14,@BBC,2017-12-11,0.0,0.0,1.0,0.0,86
15,@BBC,2017-12-11,0.7177,0.0,0.667,0.333,85
16,@BBC,2017-12-11,0.0,0.0,1.0,0.0,84
17,@BBC,2017-12-11,-0.296,0.104,0.896,0.0,83
18,@BBC,2017-12-11,0.2023,0.0,0.887,0.113,82
19,@BBC,2017-12-11,0.0,0.0,1.0,0.0,81
20,@BBC,2017-12-11,-0.743,0.296,0.704,0.0,80
21,@BBC,2017-12-11,0.0,0.0,1.0,0.0,79
22,@BBC,2017-12-11,-0.4215,0.128,0.872,0.0,78
23,@BBC,2017-12-11,0.0,0.0,1.0,0.0,77
24,@BBC,2017-12-11,0.6124,0.064,0.738,0.198,76
25,@BBC,2017-12-11,0.0,0.0,1.0,0.0,75
26,@BBC,2017-12-11,0.0258,0.132,0.696,0.172,74
27,@BBC,2017-12-11,-0.34,0.124,0.876,0.0,73
28,@BBC,2017-12-11,0.5574,0.0,0.805,0.195,72
29,@BBC,2017-12-11,0.0,0.0,1.0,0.0,71
30,@BBC,2017-12-11,0.5859,0.0,0.821,0.179,70
31,@BBC,2017-12-11,0.0,0.0,1.0,0.0,69
32,@BBC,2017-12-11,0.7783,0.0,0.702,0.298,68
33,@BBC,2017-12-11,0.3182,0.0,0.897,0.103,67
34,@BBC,2017-12-11,-0.2869,0.119,0.803,0.078,66
35,@BBC,2017-12-11,0.0,0.0,1.0,0.0,65
36,@BBC,2017-12-11,0.4926,0.0,0.873,0.127,64
37,@BBC,2017-12-11,-0.4215,0.243,0.543,0.214,63
38,@BBC,2017-12-11,0.0,0.0,1.0,0.0,62
39,@BBC,2017-12-11,0.0,0.0,1.0,0.0,61
40,@BBC,2017-12-11,0.636,0.0,0.756,0.244,60
41,@BBC,2017-12-11,0.2732,0.0,0.9,0.1,59
42,@BBC,2017-12-10,0.6915,0.0,0.56,0.44,58
43,@BBC,2017-12-10,0.0,0.0,1.0,0.0,57
44,@BBC,2017-12-10,0.4391,0.0,0.855,0.145,56
45,@BBC,2017-12-10,-0.3818,0.126,0.874,0.0,55
46,@BBC,2017-12-10,0.0,0.0,1.0,0.0,54
47,@BBC,2017-12-10,0.0,0.0,1.0,0.0,53
48,@BBC,2017-12-10,0.0,0.0,1.0,0.0,52
49,@BBC,2017-12-10,-0.5574,0.231,0.769,0.0,51
50,@BBC,2017-12-10,-0.836,0.283,0.717,0.0,50
51,@BBC,2017-12-10,0.0,0.0,1.0,0.0,49
52,@BBC,2017-12-10,0.4019,0.0,0.87,0.13,48
53,@BBC,2017-12-10,0.9169,0.0,0.482,0.518,47
54,@BBC,2017-12-10,0.0,0.0,1.0,0.0,46
55,@BBC,2017-12-10,-0.5267,0.152,0.848,0.0,45
56,@BBC,2017-12-10,0.0,0.0,1.0,0.0,44
57,@BBC,2017-12-10,0.5106,0.0,0.837,0.163,43
58,@BBC,2017-12-10,0.7096,0.0,0.604,0.396,42
59,@BBC,2017-12-10,-0.1803,0.213,0.602,0.185,41
60,@BBC,2017-12-10,0.6249,0.0,0.797,0.203,40
61,@BBC,2017-12-10,0.5574,0.0,0.816,0.184,39
62,@BBC,2017-12-10,0.5719,0.0,0.73,0.27,38
63,@BBC,2017-12-10,-0.2263,0.137,0.863,0.0,37
64,@BBC,2017-12-10,0.8765,0.116,0.555,0.329,36
65,@BBC,2017-12-10,0.0,0.0,1.0,0.0,35
66,@BBC,2017-12-10,0.25,0.0,0.9,0.1,34
67,@BBC,2017-12-10,0.5279,0.0,0.86,0.14,33
68,@BBC,2017-12-10,0.4588,0.0,0.864,0.136,32
69,@BBC,2017-12-10,0.0,0.0,1.0,0.0,31
70,@BBC,2017-12-10,0.3595,0.0,0.878,0.122,30
71,@BBC,2017-12-10,0.0,0.0,1.0,0.0,29
72,@BBC,2017-12-10,0.4767,0.083,0.725,0.192,28
73,@BBC,2017-12-10,0.0,0.0,1.0,0.0,27
74,@BBC,2017-12-10,0.5574,0.0,0.813,0.187,26
75,@BBC,2017-12-10,0.0,0.0,1.0,0.0,25
76,@BBC,2017-12-10,-0.4063,0.189,0.811,0.0,24
77,@BBC,2017-12-10,0.0,0.0,1.0,0.0,23
78,@BBC,2017-12-10,0.6369,0.0,0.769,0.231,22
79,@BBC,2017-12-10,0.0,0.0,1.0,0.0,21
80,@BBC,2017-12-10,0.0,0.0,1.0,0.0,20
81,@BBC,2017-12-10,0.4939,0.0,0.868,0.132,19
82,@BBC,2017-12-10,0.0,0.0,1.0,0.0,18
83,@BBC,2017-12-10,-0.8271,0.312,0.688,0.0,17
84,@BBC,2017-12-10,0.6588,0.0,0.747,0.253,16
85,@BBC,2017-12-10,0.7597,0.0,0.763,0.237,15
86,@BBC,2017-12-10,-0.4215,0.163,0.773,0.064,14
87,@BBC,2017-12-10,0.7579,0.0,0.735,0.265,13
88,@BBC,2017-12-10,0.0,0.0,1.0,0.0,12
89,@BBC,2017-12-10,0.4588,0.0,0.857,0.143,11
90,@BBC,2017-12-10,-0.3612,0.102,0.898,0.0,10
91,@BBC,2017-12-09,0.5743,0.0,0.821,0.179,9
92,@BBC,2017-12-09,-0.3595,0.135,0.865,0.0,8
93,@BBC,2017-12-09,0.7783,0.0,0.756,0.244,7
94,@BBC,2017-12-09,0.0,0.0,1.0,0.0,6
95,@BBC,2017-12-09,0.8911,0.096,0.468,0.436,5
96,@BBC,2017-12-09,0.0,0.0,1.0,0.0,4
97,@BBC,2017-12-09,0.3182,0.092,0.763,0.145,3
98,@BBC,2017-12-09,0.4939,0.0,0.856,0.144,2
99,@BBC,2017-12-09,0.8655,0.0,0.64,0.36,1
100,@CBS,2017-12-11,0.8832,0.0,0.636,0.364,100
101,@CBS,2017-12-11,0.4939,0.086,0.703,0.211,99
102,@CBS,2017-12-11,-0.2263,0.083,0.917,0.0,98
103,@CBS,2017-12-11,-0.2263,0.087,0.913,0.0,97
104,@CBS,2017-12-10,0.0772,0.0,0.936,0.064,96
105,@CBS,2017-12-10,0.0,0.0,1.0,0.0,95
106,@CBS,2017-12-09,0.5754,0.07,0.742,0.189,94
107,@CBS,2017-12-09,0.6476,0.0,0.791,0.209,93
108,@CBS,2017-12-08,0.8126,0.0,0.697,0.303,92
109,@CBS,2017-12-07,0.7777,0.0,0.746,0.254,91
110,@CBS,2017-12-07,0.5423,0.0,0.863,0.137,90
111,@CBS,2017-12-06,0.3182,0.0,0.874,0.126,89
112,@CBS,2017-12-05,0.1511,0.0,0.91,0.09,88
113,@CBS,2017-12-05,0.4199,0.0,0.883,0.117,87
114,@CBS,2017-12-05,0.5106,0.0,0.837,0.163,86
115,@CBS,2017-12-05,0.0,0.0,1.0,0.0,85
116,@CBS,2017-12-04,0.3612,0.0,0.894,0.106,84
117,@CBS,2017-12-04,0.9217,0.0,0.496,0.504,83
118,@CBS,2017-12-04,0.5213,0.0,0.813,0.187,82
119,@CBS,2017-12-04,-0.5655,0.177,0.823,0.0,81
120,@CBS,2017-12-04,0.9466,0.0,0.328,0.672,80
121,@CBS,2017-12-04,0.5994,0.0,0.719,0.281,79
122,@CBS,2017-12-04,0.7906,0.0,0.731,0.269,78
123,@CBS,2017-12-04,0.8689,0.0,0.671,0.329,77
124,@CBS,2017-12-04,0.8016,0.0,0.736,0.264,76
125,@CBS,2017-12-04,0.5719,0.0,0.844,0.156,75
126,@CBS,2017-12-04,0.0,0.0,1.0,0.0,74
127,@CBS,2017-12-04,0.25,0.0,0.867,0.133,73
128,@CBS,2017-12-04,0.0,0.0,1.0,0.0,72
129,@CBS,2017-12-04,0.0,0.0,1.0,0.0,71
130,@CBS,2017-12-04,0.8591,0.0,0.513,0.487,70
131,@CBS,2017-12-04,-0.2263,0.076,0.924,0.0,69
132,@CBS,2017-12-04,0.5574,0.0,0.806,0.194,68
133,@CBS,2017-12-04,0.3612,0.0,0.762,0.238,67
134,@CBS,2017-12-04,0.4588,0.0,0.864,0.136,66
135,@CBS,2017-12-04,0.807,0.0,0.644,0.356,65
136,@CBS,2017-12-04,0.4574,0.0,0.87,0.13,64
137,@CBS,2017-12-04,-0.2263,0.095,0.905,0.0,63
138,@CBS,2017-12-03,0.8271,0.0,0.648,0.352,62
139,@CBS,2017-12-03,0.7783,0.0,0.714,0.286,61
140,@CBS,2017-12-03,0.8658,0.0,0.614,0.386,60
141,@CBS,2017-12-03,0.8516,0.0,0.647,0.353,59
142,@CBS,2017-12-03,0.7897,0.0,0.72,0.28,58
143,@CBS,2017-12-02,0.6166,0.0,0.825,0.175,57
144,@CBS,2017-12-02,0.1867,0.0,0.902,0.098,56
145,@CBS,2017-12-02,0.6996,0.0,0.821,0.179,55
146,@CBS,2017-12-02,-0.3595,0.128,0.872,0.0,54
147,@CBS,2017-12-01,0.3612,0.0,0.884,0.116,53
148,@CBS,2017-12-01,0.4199,0.0,0.866,0.134,52
149,@CBS,2017-12-01,0.7707,0.0,0.718,0.282,51
150,@CBS,2017-12-01,0.0,0.0,1.0,0.0,50
151,@CBS,2017-12-01,0.8221,0.0,0.691,0.309,49
152,@CBS,2017-12-01,0.0,0.0,1.0,0.0,48
153,@CBS,2017-12-01,0.0,0.0,1.0,0.0,47
154,@CBS,2017-12-01,0.0,0.0,1.0,0.0,46
155,@CBS,2017-12-01,0.6893,0.0,0.749,0.251,45
156,@CBS,2017-12-01,0.1901,0.0,0.907,0.093,44
157,@CBS,2017-12-01,0.296,0.0,0.872,0.128,43
158,@CBS,2017-11-30,0.0,0.0,1.0,0.0,42
159,@CBS,2017-11-30,0.6115,0.0,0.773,0.227,41
160,@CBS,2017-11-30,0.0,0.0,1.0,0.0,40
161,@CBS,2017-11-30,0.6808,0.0,0.752,0.248,39
162,@CBS,2017-11-30,0.3612,0.0,0.865,0.135,38
163,@CBS,2017-11-30,0.0,0.0,1.0,0.0,37
164,@CBS,2017-11-30,-0.3595,0.128,0.872,0.0,36
165,@CBS,2017-11-30,0.6239,0.0,0.55,0.45,35
166,@CBS,2017-11-30,0.0,0.0,1.0,0.0,34
167,@CBS,2017-11-30,0.5542,0.0,0.796,0.204,33
168,@CBS,2017-11-30,0.0,0.0,1.0,0.0,32
169,@CBS,2017-11-30,0.0,0.0,1.0,0.0,31
170,@CBS,2017-11-30,0.0,0.0,1.0,0.0,30
171,@CBS,2017-11-30,0.7482,0.0,0.566,0.434,29
172,@CBS,2017-11-30,0.8513,0.0,0.458,0.542,28
173,@CBS,2017-11-30,0.7232,0.0,0.698,0.302,27
174,@CBS,2017-11-30,0.0,0.0,1.0,0.0,26
175,@CBS,2017-11-30,0.8979,0.049,0.557,0.394,25
176,@CBS,2017-11-30,0.0,0.0,1.0,0.0,24
177,@CBS,2017-11-30,0.6988,0.0,0.548,0.452,23
178,@CBS,2017-11-30,0.0,0.0,1.0,0.0,22
179,@CBS,2017-11-30,0.7067,0.0,0.754,0.246,21
180,@CBS,2017-11-30,0.0,0.0,1.0,0.0,20
181,@CBS,2017-11-30,0.0,0.0,1.0,0.0,19
182,@CBS,2017-11-30,0.6514,0.0,0.842,0.158,18
183,@CBS,2017-11-30,0.1139,0.0,0.936,0.064,17
184,@CBS,2017-11-29,0.6825,0.0,0.772,0.228,16
185,@CBS,2017-11-29,0.5826,0.0,0.848,0.152,15
186,@CBS,2017-11-29,0.0,0.0,1.0,0.0,14
187,@CBS,2017-11-29,0.0,0.0,1.0,0.0,13
188,@CBS,2017-11-29,0.0,0.0,1.0,0.0,12
189,@CBS,2017-11-29,0.0,0.0,1.0,0.0,11
190,@CBS,2017-11-29,0.4559,0.0,0.858,0.142,10
191,@CBS,2017-11-29,0.0,0.0,1.0,0.0,9
192,@CBS,2017-11-29,0.6124,0.0,0.8,0.2,8
193,@CBS,2017-11-29,0.4926,0.0,0.842,0.158,7
194,@CBS,2017-11-29,0.6696,0.0,0.809,0.191,6
195,@CBS,2017-11-29,0.6696,0.0,0.817,0.183,5
196,@CBS,2017-11-29,0.4201,0.087,0.754,0.158,4
197,@CBS,2017-11-29,0.5826,0.0,0.848,0.152,3
198,@CBS,2017-11-29,0.5106,0.0,0.751,0.249,2
199,@CBS,2017-11-29,0.9476,0.0,0.551,0.449,1
200,@CNN,2017-12-11,0.4019,0.0,0.863,0.137,100
201,@CNN,2017-12-11,0.0,0.0,1.0,0.0,99
202,@CNN,2017-12-11,0.0,0.0,1.0,0.0,98
203,@CNN,2017-12-11,0.0772,0.0,0.939,0.061,97
204,@CNN,2017-12-11,0.0,0.0,1.0,0.0,96
205,@CNN,2017-12-11,0.0,0.0,1.0,0.0,95
206,@CNN,2017-12-11,0.3612,0.0,0.894,0.106,94
207,@CNN,2017-12-11,0.0,0.0,1.0,0.0,93
208,@CNN,2017-12-11,-0.296,0.115,0.885,0.0,92
209,@CNN,2017-12-11,-0.2732,0.108,0.837,0.054,91
210,@CNN,2017-12-11,0.0,0.0,1.0,0.0,90
211,@CNN,2017-12-11,-0.5719,0.207,0.793,0.0,89
212,@CNN,2017-12-11,0.5574,0.0,0.796,0.204,88
213,@CNN,2017-12-11,-0.1027,0.069,0.931,0.0,87
214,@CNN,2017-12-11,0.0,0.0,1.0,0.0,86
215,@CNN,2017-12-11,0.0,0.0,1.0,0.0,85
216,@CNN,2017-12-11,-0.296,0.099,0.901,0.0,84
217,@CNN,2017-12-11,-0.34,0.13,0.87,0.0,83
218,@CNN,2017-12-11,-0.6486,0.249,0.751,0.0,82
219,@CNN,2017-12-11,0.0,0.0,1.0,0.0,81
220,@CNN,2017-12-11,0.0,0.0,1.0,0.0,80
221,@CNN,2017-12-11,0.0,0.0,1.0,0.0,79
222,@CNN,2017-12-11,0.3818,0.0,0.865,0.135,78
223,@CNN,2017-12-11,0.0,0.0,1.0,0.0,77
224,@CNN,2017-12-11,0.5983,0.0,0.844,0.156,76
225,@CNN,2017-12-11,0.5106,0.0,0.858,0.142,75
226,@CNN,2017-12-11,0.0,0.0,1.0,0.0,74
227,@CNN,2017-12-11,-0.2263,0.161,0.738,0.101,73
228,@CNN,2017-12-11,-0.1779,0.124,0.777,0.099,72
229,@CNN,2017-12-11,-0.6369,0.245,0.755,0.0,71
230,@CNN,2017-12-11,0.0,0.0,1.0,0.0,70
231,@CNN,2017-12-11,-0.8074,0.343,0.657,0.0,69
232,@CNN,2017-12-11,0.0,0.0,1.0,0.0,68
233,@CNN,2017-12-11,-0.296,0.128,0.872,0.0,67
234,@CNN,2017-12-11,-0.7096,0.258,0.742,0.0,66
235,@CNN,2017-12-11,0.0,0.0,1.0,0.0,65
236,@CNN,2017-12-11,0.0,0.0,1.0,0.0,64
237,@CNN,2017-12-11,0.0,0.0,1.0,0.0,63
238,@CNN,2017-12-11,0.5267,0.0,0.672,0.328,62
239,@CNN,2017-12-11,-0.296,0.104,0.896,0.0,61
240,@CNN,2017-12-11,-0.1027,0.065,0.935,0.0,60
241,@CNN,2017-12-11,0.0,0.0,1.0,0.0,59
242,@CNN,2017-12-11,0.0,0.0,1.0,0.0,58
243,@CNN,2017-12-11,0.2146,0.108,0.74,0.153,57
244,@CNN,2017-12-11,0.0,0.0,1.0,0.0,56
245,@CNN,2017-12-11,0.0,0.0,1.0,0.0,55
246,@CNN,2017-12-11,0.5574,0.0,0.82,0.18,54
247,@CNN,2017-12-11,0.5574,0.0,0.816,0.184,53
248,@CNN,2017-12-11,0.0,0.0,1.0,0.0,52
249,@CNN,2017-12-11,-0.296,0.104,0.896,0.0,51
250,@CNN,2017-12-11,0.0,0.0,1.0,0.0,50
251,@CNN,2017-12-11,0.0,0.0,1.0,0.0,49
252,@CNN,2017-12-11,-0.7096,0.258,0.742,0.0,48
253,@CNN,2017-12-11,-0.4019,0.124,0.876,0.0,47
254,@CNN,2017-12-11,0.0,0.0,1.0,0.0,46
255,@CNN,2017-12-11,0.0,0.0,1.0,0.0,45
256,@CNN,2017-12-11,-0.8591,0.388,0.612,0.0,44
257,@CNN,2017-12-11,0.5423,0.0,0.83,0.17,43
258,@CNN,2017-12-11,-0.4588,0.176,0.824,0.0,42
259,@CNN,2017-12-11,0.0,0.0,1.0,0.0,41
260,@CNN,2017-12-11,0.0,0.0,1.0,0.0,40
261,@CNN,2017-12-11,-0.3612,0.132,0.868,0.0,39
262,@CNN,2017-12-11,-0.296,0.109,0.891,0.0,38
263,@CNN,2017-12-11,-0.6908,0.251,0.749,0.0,37
264,@CNN,2017-12-11,0.25,0.094,0.726,0.179,36
265,@CNN,2017-12-11,0.0,0.0,1.0,0.0,35
266,@CNN,2017-12-11,-0.296,0.104,0.896,0.0,34
267,@CNN,2017-12-11,0.0258,0.0,0.939,0.061,33
268,@CNN,2017-12-11,0.0,0.0,1.0,0.0,32
269,@CNN,2017-12-11,0.6124,0.074,0.698,0.229,31
270,@CNN,2017-12-11,0.3612,0.0,0.857,0.143,30
271,@CNN,2017-12-11,0.0,0.0,1.0,0.0,29
272,@CNN,2017-12-11,0.0,0.0,1.0,0.0,28
273,@CNN,2017-12-11,-0.4939,0.127,0.873,0.0,27
274,@CNN,2017-12-11,0.0,0.0,1.0,0.0,26
275,@CNN,2017-12-11,0.0772,0.0,0.909,0.091,25
276,@CNN,2017-12-11,0.0,0.0,1.0,0.0,24
277,@CNN,2017-12-11,-0.0772,0.085,0.915,0.0,23
278,@CNN,2017-12-11,0.7845,0.0,0.635,0.365,22
279,@CNN,2017-12-11,-0.0772,0.174,0.671,0.154,21
280,@CNN,2017-12-11,-0.4019,0.124,0.876,0.0,20
281,@CNN,2017-12-11,0.5574,0.0,0.765,0.235,19
282,@CNN,2017-12-11,0.7783,0.0,0.673,0.327,18
283,@CNN,2017-12-11,0.0,0.0,1.0,0.0,17
284,@CNN,2017-12-11,0.5983,0.0,0.822,0.178,16
285,@CNN,2017-12-11,0.0,0.0,1.0,0.0,15
286,@CNN,2017-12-11,0.25,0.0,0.9,0.1,14
287,@CNN,2017-12-11,0.0,0.0,1.0,0.0,13
288,@CNN,2017-12-11,0.5574,0.0,0.69,0.31,12
289,@CNN,2017-12-11,0.0,0.0,1.0,0.0,11
290,@CNN,2017-12-11,0.4466,0.0,0.816,0.184,10
291,@CNN,2017-12-11,0.0,0.0,1.0,0.0,9
292,@CNN,2017-12-11,0.8074,0.0,0.644,0.356,8
293,@CNN,2017-12-11,0.0,0.0,1.0,0.0,7
294,@CNN,2017-12-11,-0.6705,0.191,0.809,0.0,6
295,@CNN,2017-12-11,0.0,0.0,1.0,0.0,5
296,@CNN,2017-12-11,-0.802,0.31,0.69,0.0,4
297,@CNN,2017-12-11,-0.7096,0.258,0.742,0.0,3
298,@CNN,2017-12-11,-0.5719,0.198,0.802,0.0,2
299,@CNN,2017-12-11,0.0772,0.0,0.936,0.064,1
300,@FoxNews,2017-12-11,0.0516,0.138,0.714,0.148,100
301,@FoxNews,2017-12-11,0.6249,0.0,0.709,0.291,99
302,@FoxNews,2017-12-11,-0.2263,0.176,0.72,0.104,98
303,@FoxNews,2017-12-11,-0.8316,0.441,0.479,0.08,97
304,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,96
305,@FoxNews,2017-12-11,-0.2732,0.204,0.659,0.138,95
306,@FoxNews,2017-12-11,-0.6597,0.375,0.625,0.0,94
307,@FoxNews,2017-12-11,-0.3818,0.271,0.729,0.0,93
308,@FoxNews,2017-12-11,0.6794,0.0,0.741,0.259,92
309,@FoxNews,2017-12-11,0.2732,0.0,0.9,0.1,91
310,@FoxNews,2017-12-11,-0.9413,0.497,0.503,0.0,90
311,@FoxNews,2017-12-11,0.7777,0.0,0.606,0.394,89
312,@FoxNews,2017-12-11,0.0,0.139,0.723,0.139,88
313,@FoxNews,2017-12-11,-0.4767,0.147,0.853,0.0,87
314,@FoxNews,2017-12-11,-0.0772,0.133,0.751,0.116,86
315,@FoxNews,2017-12-11,-0.8074,0.399,0.601,0.0,85
316,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,84
317,@FoxNews,2017-12-11,0.2263,0.0,0.909,0.091,83
318,@FoxNews,2017-12-11,-0.7269,0.478,0.335,0.187,82
319,@FoxNews,2017-12-11,-0.25,0.287,0.549,0.165,81
320,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,80
321,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,79
322,@FoxNews,2017-12-11,-0.4767,0.22,0.78,0.0,78
323,@FoxNews,2017-12-11,-0.6808,0.359,0.641,0.0,77
324,@FoxNews,2017-12-11,-0.4767,0.256,0.744,0.0,76
325,@FoxNews,2017-12-11,0.6249,0.0,0.709,0.291,75
326,@FoxNews,2017-12-11,-0.2732,0.16,0.84,0.0,74
327,@FoxNews,2017-12-11,0.5719,0.0,0.812,0.188,73
328,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,72
329,@FoxNews,2017-12-11,-0.2732,0.245,0.581,0.174,71
330,@FoxNews,2017-12-11,0.2263,0.0,0.863,0.137,70
331,@FoxNews,2017-12-11,-0.296,0.178,0.696,0.126,69
332,@FoxNews,2017-12-11,-0.25,0.287,0.549,0.165,68
333,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,67
334,@FoxNews,2017-12-11,0.4215,0.0,0.823,0.177,66
335,@FoxNews,2017-12-11,0.0772,0.0,0.86,0.14,65
336,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,64
337,@FoxNews,2017-12-11,-0.296,0.145,0.855,0.0,63
338,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,62
339,@FoxNews,2017-12-11,-0.2263,0.176,0.72,0.104,61
340,@FoxNews,2017-12-11,-0.8481,0.406,0.594,0.0,60
341,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,59
342,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,58
343,@FoxNews,2017-12-11,-0.296,0.104,0.896,0.0,57
344,@FoxNews,2017-12-11,-0.296,0.099,0.901,0.0,56
345,@FoxNews,2017-12-11,-0.4939,0.132,0.868,0.0,55
346,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,54
347,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,53
348,@FoxNews,2017-12-11,0.3612,0.0,0.878,0.122,52
349,@FoxNews,2017-12-11,0.4404,0.0,0.854,0.146,51
350,@FoxNews,2017-12-11,-0.5267,0.175,0.825,0.0,50
351,@FoxNews,2017-12-11,-0.7579,0.302,0.698,0.0,49
352,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,48
353,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,47
354,@FoxNews,2017-12-11,-0.4939,0.151,0.849,0.0,46
355,@FoxNews,2017-12-11,-0.4939,0.147,0.798,0.055,45
356,@FoxNews,2017-12-11,-0.5574,0.438,0.446,0.116,44
357,@FoxNews,2017-12-11,-0.3182,0.113,0.887,0.0,43
358,@FoxNews,2017-12-11,0.0772,0.0,0.936,0.064,42
359,@FoxNews,2017-12-11,0.0772,0.0,0.925,0.075,41
360,@FoxNews,2017-12-11,0.0772,0.0,0.944,0.056,40
361,@FoxNews,2017-12-11,0.0772,0.0,0.936,0.064,39
362,@FoxNews,2017-12-11,0.0772,0.0,0.936,0.064,38
363,@FoxNews,2017-12-11,0.0772,0.0,0.915,0.085,37
364,@FoxNews,2017-12-11,0.0772,0.0,0.92,0.08,36
365,@FoxNews,2017-12-11,-0.34,0.245,0.636,0.118,35
366,@FoxNews,2017-12-11,0.0772,0.0,0.92,0.08,34
367,@FoxNews,2017-12-11,0.5859,0.0,0.789,0.211,33
368,@FoxNews,2017-12-11,-0.6124,0.357,0.643,0.0,32
369,@FoxNews,2017-12-11,0.6808,0.0,0.588,0.412,31
370,@FoxNews,2017-12-11,0.34,0.0,0.882,0.118,30
371,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,29
372,@FoxNews,2017-12-11,0.4767,0.0,0.853,0.147,28
373,@FoxNews,2017-12-11,0.7574,0.0,0.711,0.289,27
374,@FoxNews,2017-12-11,-0.4588,0.25,0.75,0.0,26
375,@FoxNews,2017-12-11,0.4215,0.0,0.763,0.237,25
376,@FoxNews,2017-12-11,-0.3102,0.181,0.694,0.126,24
377,@FoxNews,2017-12-11,-0.2263,0.106,0.894,0.0,23
378,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,22
379,@FoxNews,2017-12-11,-0.4588,0.158,0.842,0.0,21
380,@FoxNews,2017-12-11,-0.1779,0.185,0.658,0.156,20
381,@FoxNews,2017-12-11,0.3612,0.088,0.766,0.146,19
382,@FoxNews,2017-12-11,0.4019,0.0,0.863,0.137,18
383,@FoxNews,2017-12-11,-0.7841,0.385,0.615,0.0,17
384,@FoxNews,2017-12-11,-0.6249,0.255,0.745,0.0,16
385,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,15
386,@FoxNews,2017-12-11,-0.296,0.104,0.896,0.0,14
387,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,13
388,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,12
389,@FoxNews,2017-12-11,-0.5574,0.365,0.635,0.0,11
390,@FoxNews,2017-12-11,0.5267,0.0,0.848,0.152,10
391,@FoxNews,2017-12-11,-0.4754,0.192,0.735,0.073,9
392,@FoxNews,2017-12-11,-0.8402,0.529,0.471,0.0,8
393,@FoxNews,2017-12-11,0.5267,0.0,0.812,0.188,7
394,@FoxNews,2017-12-11,0.743,0.0,0.73,0.27,6
395,@FoxNews,2017-12-11,0.4767,0.0,0.829,0.171,5
396,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,4
397,@FoxNews,2017-12-11,0.5267,0.0,0.825,0.175,3
398,@FoxNews,2017-12-11,-0.1027,0.123,0.877,0.0,2
399,@FoxNews,2017-12-11,0.3818,0.0,0.86,0.14,1
400,@nytimes,2017-12-11,-0.296,0.207,0.667,0.127,100
401,@nytimes,2017-12-11,0.8733,0.0,0.573,0.427,99
402,@nytimes,2017-12-11,0.25,0.087,0.787,0.126,98
403,@nytimes,2017-12-11,0.6908,0.0,0.749,0.251,97
404,@nytimes,2017-12-11,0.4215,0.0,0.787,0.213,96
405,@nytimes,2017-12-11,0.0772,0.0,0.843,0.157,95
406,@nytimes,2017-12-11,0.2023,0.168,0.588,0.244,94
407,@nytimes,2017-12-11,-0.7506,0.407,0.484,0.109,93
408,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,92
409,@nytimes,2017-12-11,0.6369,0.0,0.625,0.375,91
410,@nytimes,2017-12-11,0.5267,0.0,0.82,0.18,90
411,@nytimes,2017-12-11,-0.4939,0.176,0.824,0.0,89
412,@nytimes,2017-12-11,-0.34,0.118,0.882,0.0,88
413,@nytimes,2017-12-11,-0.4939,0.127,0.873,0.0,87
414,@nytimes,2017-12-11,-0.296,0.121,0.879,0.0,86
415,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,85
416,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,84
417,@nytimes,2017-12-11,0.4767,0.0,0.853,0.147,83
